Feb 15, 2020	0	null	null	null
Feb 16, 2020	0	0	0	0
Feb 17, 2020	0	0	1	0
Feb 18, 2020	0	0	2	0
Feb 19, 2020	0	0	0	0
Feb 20, 2020	0	0	0	0
Feb 21, 2020	0	0	0	0
Feb 22, 2020	0	0	3	0
Feb 23, 2020	0	0	0	0
Feb 24, 2020	0	0	1	0
Feb 25, 2020	0	0	0	2
Feb 26, 2020	0	0	0	4
Feb 27, 2020	0	0	0	19
Feb 28, 2020	0	0	0	18
Feb 29, 2020	0	0	1	39
Mar 01, 2020	0	0	0	27
Mar 02, 2020	0	0	0	56
Mar 03, 2020	0	0	0	20
Mar 04, 2020	0	0	0	67
Mar 05, 2020	0	0	0	126
Mar 06, 2020	0	0	0	209
Mar 07, 2020	0	5	0	269
Mar 08, 2020	0	3	0	236
Mar 09, 2020	0	11	0	185
Mar 10, 2020	0	3	0	338
Mar 11, 2020	0	15	0	452
Mar 12, 2020	0	13	0	540
Mar 13, 2020	0	18	0	714
Mar 14, 2020	0	12	0	761
Mar 15, 2020	0	36	0	840
Mar 16, 2020	0	21	0	1100
Mar 17, 2020	0	27	590	997
Mar 18, 2020	0	89	0	1277
Mar 19, 2020	0	108	693	1691
Mar 20, 2020	0	78	292	1469
Mar 21, 2020	0	112	0	1678
Mar 22, 2020	0	112	613	1417
Mar 23, 2020	0	186	0	3488
Mar 24, 2020	0	240	1081	2224
Mar 25, 2020	0	231	619	2662
Mar 26, 2020	0	365	1048	3564
Mar 27, 2020	0	299	752	3462
Mar 28, 2020	0	319	0	4191
Mar 29, 2020	0	292	1502	2362
Mar 30, 2020	3	418	725	3977
Mar 31, 2020	3	498	1517	6887
Apr 01, 2020	3	508	1491	4418
Apr 02, 2020	3	1354	1493	1923
Apr 03, 2020	3	1119	1580	4755
Apr 04, 2020	3	1052	1430	3877
Apr 05, 2020	5	517	745	1703
Apr 06, 2020	5	832	1067	3555
Apr 07, 2020	5	1416	2087	3432
Apr 08, 2020	5	540	1917	3526
Apr 09, 2020	12	1339	1952	3895
Apr 10, 2020	12	986	1726	3946
Apr 11, 2020	12	634	1459	2829
Apr 12, 2020	12	561	795	1466
Apr 13, 2020	12	574	532	2428
Apr 14, 2020	12	761	1087	4996
Apr 15, 2020	12	1437	2150	2393
Apr 16, 2020	14	752	1857	2400
Apr 17, 2020	14	760	1608	368
Apr 18, 2020	14	641	1563	2335
Apr 19, 2020	19	395	595	714
Apr 20, 2020	19	546	831	1864
Apr 21, 2020	19	530	1772	2423
Apr 22, 2020	21	543	1476	1661
Apr 23, 2020	21	515	1431	1502
Apr 24, 2020	21	389	1405	1611
Apr 25, 2020	21	369	1101	1397
Apr 26, 2020	21	242	309	419
Apr 27, 2020	21	436	610	3420
Apr 28, 2020	22	367	1373	1381
Apr 29, 2020	17	426	1342	1675
Apr 30, 2020	17	289	1248	1061
May 01, 2020	14	218	736	563
May 02, 2020	14	166	350	740
May 03, 2020	14	135	222	287
May 04, 2020	14	306	587	537
May 05, 2020	14	330	1365	1029
May 06, 2020	14	278	1236	3898
May 07, 2020	13	178	1055	586
May 08, 2020	13	243	815	598
May 09, 2020	10	80	4206	403
May 10, 2020	10	70	4272	195
May 11, 2020	11	263	2851	425
May 12, 2020	6	348	1265	659
May 13, 2020	6	83	2590	473
May 14, 2020	6	351	5146	580
May 15, 2020	6	104	2529	524
May 16, 2020	6	96	2468	347
May 17, 2020	7	146	77	112
May 18, 2020	7	131	2361	459
May 19, 2020	7	119	1002	489
May 20, 2020	7	110	1941	389
May 21, 2020	9	83	2584	296
May 22, 2020	10	74	1753	366
May 23, 2020	10	43	1610	233
May 24, 2020	15	35	1738	107
May 25, 2020	15	65	1267	334
May 26, 2020	14	98	3800	257
May 27, 2020	14	66	520	178
May 28, 2020	14	66	532	3098
May 29, 2020	14	52	351	556
May 30, 2020	14	57	138	1703
May 31, 2020	14	31	394	239
Jun 01, 2020	17	31	628	315
Jun 02, 2020	16	107	366	283
Jun 03, 2020	16	81	499	330
Jun 04, 2020	16	44	480	720
Jun 05, 2020	16	46	301	573
Jun 06, 2020	16	31	81	543
Jun 07, 2020	16	13	446	322
Jun 08, 2020	17	54	435	198
Jun 09, 2020	17	87	302	378
Jun 10, 2020	23	23	273	511
Jun 11, 2020	23	27	339	399
Jun 12, 2020	23	28	205	681
Jun 13, 2020	35	24	83	494
Jun 14, 2020	35	9	325	382
Jun 15, 2020	35	29	228	143
Jun 16, 2020	35	111	67	323
Jun 17, 2020	53	28	3070	430
Jun 18, 2020	53	28	528	438
Jun 19, 2020	63	14	1689	761
Jun 20, 2020	63	16	223	602
Jun 21, 2020	63	7	308	267
Jun 22, 2020	63	23	260	350
Jun 23, 2020	63	57	273	485
Jun 24, 2020	95	11	709	76
Jun 25, 2020	95	21	552	0
Jun 26, 2020	95	26	517	1490
Jun 27, 2020	95	8	314	490
Jun 28, 2020	149	9	189	490
Jun 29, 2020	149	18	360	263
Jun 30, 2020	198	30	481	508
Jul 01, 2020	198	18	381	861
Jul 02, 2020	198	14	667	618
Jul 03, 2020	247	18	476	546
Jul 04, 2020	247	7	375	526
Jul 05, 2020	247	7	136	600
Jul 06, 2020	282	13	310	165
Jul 07, 2020	282	13	417	446
Jul 08, 2020	282	32	406	622
Jul 09, 2020	282	14	747	583
Jul 10, 2020	282	25	577	617
Jul 11, 2020	282	4	263	628
Jul 12, 2020	360	3	347	627
Jul 13, 2020	360	18	467	270
Jul 14, 2020	360	71	5	480
Jul 15, 2020	360	20	-20	390
Jul 16, 2020	473	18	1472	501
Jul 17, 2020	473	14	476	785
Jul 18, 2020	473	9	481	812
Jul 19, 2020	543	8	255	812
Jul 20, 2020	543	8	500	328
Jul 21, 2020	543	13	848	548
Jul 22, 2020	543	7	611	937
Jul 23, 2020	543	10	536	997
Jul 24, 2020	633	10	516	1060
Jul 25, 2020	633	4	596	956
Jul 26, 2020	633	4	161	955
Jul 27, 2020	674	9	437	482
Jul 28, 2020	674	14	608	680
Jul 29, 2020	739	15	568	1306
Jul 30, 2020	739	16	601	1292
Jul 31, 2020	829	11	617	1263
Aug 01, 2020	829	3	624	0
Aug 02, 2020	829	4	266	2646
Aug 03, 2020	829	22	458	522
